seg_idx,t_start_s,t_end_s,t_start_device_ns,t_end_device_ns,transcript,gaze_yaw_mean_rad,gaze_pitch_mean_rad,gaze_depth_mean_m,gaze_yaw_std_rad,head_accel_mag_mean,head_gyro_mag_mean,gps_speed_mps,body_state,lat,lon,left_hand_visible_frac,right_hand_visible_frac,discourse_level,discourse_label,discourse_confidence,seg_dur_s,f0_mean_hz,f0_std_hz,f0_range_hz,voiced_frac,energy_mean,energy_std,pause_frac,ser_arousal,ser_dominance,ser_valence,lang,level,label,confidence,rationale
511,2740.56,2740.7,3200060220854,3200200220854,"No, no.",0.2489,-0.3354,0.338,0.006,9.979,0.2236,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,3,aside,0.95,0.14,113.5,7.5,19.2,1.0,0.01718,0.00739,0.0,,,,es,3,aside,0.95,"Filler, interjection of agreement or negation."
512,2746.29,2746.57,3205785220854,3206065220854,Exacto.,-0.0648,0.0618,0.391,0.0525,9.864,0.8961,0.0,scanning,45.9514885,8.9249907,0.0,0.5,3,aside,0.95,0.28,117.2,13.6,38.7,1.0,0.00305,0.00037,0.0,,,,es,3,aside,0.95,"Filler, expression of agreement."
513,2746.59,2753.76,3206085220854,3213262220854,Esta es una cuestión que tenemos que hablar con usted para ver cuál es la fidelidad.,-0.1753,-0.201,0.436,0.1057,9.919,0.2915,0.0,scanning,45.9514885,8.9249907,0.0,0.493,3,aside,0.9,7.17,130.9,31.4,143.2,0.676,0.00286,0.00062,0.0,0.2059,0.2508,0.5408,es,3,aside,0.9,Procedural comment about a future discussion or task.
514,2754.34,2754.59,3213844220854,3214085220854,Gracias.,-0.2497,-0.2145,0.349,0.0119,9.948,0.0962,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,3,aside,0.95,0.25,110.1,2.5,8.3,1.0,0.00182,0.00021,0.0,,,,es,3,aside,0.95,"Interactional, expression of thanks."
515,2787.54,2789.41,3247036220854,3248904220854,"Este nunca lo he visitado, creo.",-0.1507,-0.3142,0.675,0.0803,10.026,0.6778,1.284,walking,45.9515915,8.9248819,0.0,0.211,3,aside,0.9,1.87,129.3,26.4,110.5,0.881,0.02367,0.01347,0.068,0.3976,0.4387,0.573,es,3,aside,0.9,"Personal comment about an unvisited place, not description."
516,2790.03,2790.81,3249530220854,3250311220854,por este lado.,-0.2432,-0.3022,0.663,0.0187,9.745,0.3232,1.081,walking,45.9516068,8.924859,0.0,0.0,3,aside,0.85,0.78,112.8,6.4,22.4,0.6,0.01466,0.00964,0.0,0.3613,0.4289,0.3322,es,3,aside,0.85,Directional procedural cue or continuation of personal remark.
517,2805.05,2808.16,3264549220854,3267660220854,"Me parece riquísimo el discurso, me parece riquísimo.",-0.2632,-0.0891,1.027,0.3546,10.083,1.6269,0.222,scanning,45.951622,8.9248695,0.0,0.0,3,aside,0.95,3.11,103.4,9.7,44.8,0.98,0.01725,0.00735,0.0,0.3198,0.4132,0.573,es,3,aside,0.95,Meta-commentary on the quality of the discourse.
518,2810.84,2816.96,3270337220854,3276459220854,"Me va a parecer muy interesante luego cuando hagamos el análisis, la pipeline, de cómo se empieza a unir puntos por temas que se empiezan...",0.0772,-0.2022,0.47,0.0746,9.85,0.3482,0.0,scanning,45.951622,8.9248781,0.885,0.902,3,aside,0.9,6.12,126.8,10.6,53.2,0.974,0.0321,0.0128,0.016,0.4815,0.5026,0.4561,es,3,aside,0.9,Meta-commentary on future analysis of the discourse/pipeline.
519,2817.62,2819.97,3277121220854,3279466220854,que se empiezan a repetir o que se empiezan a relacionar,0.2436,-0.1037,0.741,0.1003,9.919,0.4795,0.0,scanning,45.951622,8.9248772,0.087,0.609,3,aside,0.9,2.35,125.1,7.2,25.6,0.905,0.03297,0.01441,0.095,0.5295,0.5317,0.5473,es,3,aside,0.9,Continuation of meta-commentary about discourse analysis.
520,2820.03,2820.57,3279530220854,3280071220854,con nosotros.,0.2969,-0.2148,0.385,0.0136,9.825,0.3339,0.0,scanning,45.951622,8.9248772,0.0,0.0,3,aside,0.9,0.54,110.4,11.7,42.9,1.0,0.0143,0.00737,0.0,0.2957,0.3367,0.2926,es,3,aside,0.9,Continuation of meta-commentary about discourse analysis.
521,2827.95,2829.57,3287444220854,3289066220854,"Así que, en mi opinión, yo he señalado que tenemos cinco pausas hasta hoy.",-0.3726,-0.2404,0.326,0.0333,9.885,0.0576,0.0,dwelling,45.951622,8.9248772,0.0,1.0,3,aside,0.9,1.62,203.4,18.0,90.4,0.725,0.00709,0.00219,0.0,0.4258,0.4568,0.4549,es,3,aside,0.9,Procedural comment about tracking pauses in the walk/discourse.
522,2833.73,2837.08,3293232220854,3296577220854,"3, 4, en el camino, aquí, aquí.",-0.445,-0.2224,0.428,0.0249,9.872,0.0701,0.0,dwelling,45.951622,8.9248772,0.0,0.818,3,aside,0.85,3.35,232.9,50.8,150.0,0.467,0.00585,0.00185,0.0,0.3683,0.4217,0.4522,es,3,aside,0.85,Procedural tracking of locations related to pauses.
523,2837.12,2838.84,3296617220854,3298340220854,Ahora veamos si hace otro detalle.,-0.4421,-0.2201,0.342,0.0291,9.875,0.0238,0.0,dwelling,45.951622,8.9248772,0.0,0.471,3,aside,0.9,1.72,180.5,5.9,21.6,0.222,0.00375,0.00089,0.0,0.5556,0.5692,0.5518,es,3,aside,0.9,Procedural comment about future observation/detail.
524,2840.99,2841.47,3300489220854,3300970220854,"sí, sí, sí",-0.3525,-0.2337,0.317,0.0118,9.822,0.3301,0.0,scanning,45.951622,8.9248772,0.0,1.0,3,aside,0.95,0.48,190.7,7.6,25.5,0.938,0.00625,0.00143,0.0,0.584,0.558,0.4868,es,3,aside,0.95,"Filler, expression of agreement."
525,2850.03,2851.45,3309530220854,3310951220854,Ma tu vuoi fare prima del test un check dei contenuti con lei?,-0.2465,-0.207,0.497,0.1792,9.932,0.4802,0.0,scanning,45.951622,8.9248772,0.0,0.5,3,aside,0.95,1.42,241.2,3.4,8.4,0.089,0.00329,0.00077,0.0,0.4329,0.4164,0.425,it,3,aside,0.95,Procedural question about task organization
526,2856.48,2859.66,3315976220854,3319164220854,di chiedere a Nadine se possiamo fare due cose.,-0.0949,-0.4981,0.332,0.0867,9.88,0.4091,0.074,scanning,45.9516258,8.9248781,0.719,0.938,3,aside,0.95,3.18,148.2,11.0,38.1,0.76,0.00511,0.00242,0.0,0.2771,0.3119,0.4201,it,3,aside,0.95,Procedural talk about activity planning
527,2859.68,2860.45,3319184220854,3319945220854,Questa è la...,-0.1169,-0.6891,0.235,0.0169,9.772,0.0462,0.074,dwelling,45.9516258,8.9248791,0.0,1.0,3,aside,0.85,0.77,148.7,9.2,34.0,0.72,0.00384,0.00136,0.0,0.3403,0.3623,0.3774,it,3,aside,0.85,"Incomplete utterance, false start before content"
528,2864.48,2864.62,3323975220854,3324116220854,Grazie.,-0.017,-0.6595,0.251,0.0046,9.672,0.4614,0.221,scanning,45.9516258,8.9248838,1.0,1.0,3,aside,0.95,0.14,198.2,2.8,6.9,0.8,0.0034,0.00071,0.0,,,,it,3,aside,0.95,"Polite interjection, off-topic chatter"
