seg_idx,t_start_s,t_end_s,t_start_device_ns,t_end_device_ns,transcript,gaze_yaw_mean_rad,gaze_pitch_mean_rad,gaze_depth_mean_m,gaze_yaw_std_rad,head_accel_mag_mean,head_gyro_mag_mean,gps_speed_mps,body_state,lat,lon,left_hand_visible_frac,right_hand_visible_frac,discourse_level,discourse_label,discourse_confidence,seg_dur_s,f0_mean_hz,f0_std_hz,f0_range_hz,voiced_frac,energy_mean,energy_std,pause_frac,ser_arousal,ser_dominance,ser_valence,lang,level,label,confidence,rationale
807,4111.02,4114.87,7529493257012,7533344257012,Perché questo luogo ha chiamato tanti artisti secondo voi?,-0.2009,-0.3226,0.481,0.1637,9.96,0.3155,0.074,scanning,45.9572525,8.9345369,0.538,0.0,3,aside,0.9,3.85,203.6,13.5,68.2,0.446,0.00137,0.00035,0.0,0.4263,0.4702,0.3653,it,3,aside,0.9,Asks audience a question; procedural.
808,4115.94,4118.9,7534407257012,7537374257012,"Io ho una idea, ma vorrei sentire da voi.",-0.2536,-0.205,0.531,0.2921,9.948,0.363,0.0,scanning,45.9572563,8.934535,0.467,0.1,3,aside,1.0,2.96,228.6,47.9,152.8,0.892,0.00176,0.0008,0.0,0.6323,0.6156,0.5843,it,3,aside,1.0,"Personal statement, invites participant input."
809,4118.96,4119.91,7537434257012,7538376257012,Perché hai un'idea?,0.1675,-0.1725,0.413,0.0402,9.945,0.0671,0.0,dwelling,45.9572563,8.934535,0.0,0.889,3,aside,1.0,0.95,,,,0.0,0.00125,0.00032,0.0,0.3753,0.4269,0.4899,it,3,aside,1.0,"Interactive question, not core content."
810,4119.97,4122.53,7538437257011,7541003257012,Sul livello di energia è un punto di potere.,-0.0121,-0.2068,0.523,0.0507,9.943,0.0988,0.0,dwelling,45.9572563,8.934535,0.0,1.0,2,contextual,0.9,2.56,112.7,13.1,64.1,0.9,0.00111,0.0001,0.0,0.4303,0.4994,0.7068,it,2,contextual,0.9,General statement about the place's 'energy level'.
811,4122.57,4123.05,7541043257012,7541524257012,"Sì, certo.",-0.0484,-0.238,0.534,0.0071,10.143,0.2102,0.0,dwelling,45.9572563,8.934535,0.0,1.0,3,aside,0.9,0.48,,,,0.0,0.00086,0.0001,0.0,0.4003,0.4274,0.5924,it,3,aside,0.9,"Short affirmation, conversational filler."
812,4123.94,4127.4,7542406257011,7545869257012,"forte, allora non è da stupirsi che attrae artisti",0.1059,-0.335,0.413,0.0475,9.968,0.0985,0.0,dwelling,45.9572563,8.934535,0.0,0.743,2,contextual,0.9,3.46,110.4,2.7,11.3,0.174,0.00106,0.00027,0.0,0.439,0.4857,0.3085,it,2,contextual,0.9,"Explains consequence, generalization, framing."
813,4130.82,4134.59,7549291257012,7553063257012,"Questo è l'unica ragione che io posso vedere, questa carica.",0.0867,-0.347,0.429,0.0566,9.959,0.0385,0.0,dwelling,45.9572563,8.934535,0.0,0.0,2,contextual,0.9,3.77,110.0,7.5,27.9,0.288,0.00105,0.00027,0.0,0.2956,0.3674,0.5496,it,2,contextual,0.9,Speaker's interpretation/reason for attraction.
814,4137.62,4138.02,7556092257012,7556493257012,come poi il luogo,0.2776,-0.3954,0.432,0.0122,9.955,0.0341,0.0,dwelling,45.9572563,8.934535,0.0,0.5,2,contextual,0.8,0.4,,,,0.0,0.00117,0.00012,0.0,0.1629,0.2096,0.3706,it,2,contextual,0.8,Continuation of contextual explanation.
815,4145.53,4145.95,7563997257012,7564418257012,Grazie.,-0.3169,-0.2423,1.026,0.0199,9.969,0.1949,0.0,dwelling,45.9572563,8.934535,0.0,0.5,3,aside,0.9,0.42,,,,0.0,0.00162,0.0002,0.0,0.6035,0.5388,0.4747,it,3,aside,0.9,"Polite interjection, conversational."
816,4149.52,4151.3,7567985257012,7569769257012,nel Rinascimento e anche prima c'erano appunto tanti tanti ceppi di famiglie,-0.2726,-0.2362,0.832,0.0394,9.947,0.0636,0.0,dwelling,45.9572563,8.934535,0.0,0.833,2,contextual,0.9,1.78,176.8,7.8,38.5,0.964,0.00144,0.00027,0.0,0.3494,0.3918,0.4572,it,2,contextual,0.9,Provides historical context about families.
817,4155.81,4158.26,7574279257012,7576725257012,che erano scultori stuccatori architetti venivano da,-0.0635,-0.3191,0.507,0.0815,10.023,0.4806,0.431,scanning,45.9572639,8.9345274,0.208,0.958,2,contextual,0.9,2.45,197.1,18.8,82.5,0.688,0.00095,0.00027,0.0,0.4328,0.4797,0.5508,it,2,contextual,0.9,Continues historical context about professions.
818,4163.02,4168.36,7581485257012,7586834257011,"Carona, che ho imparato, era in pratica tutta l'arbostra, tutta questa cosa.",-0.0015,-0.2727,0.612,0.0416,9.949,0.0328,0.147,dwelling,45.9572716,8.934536,0.963,0.0,2,contextual,0.9,5.34,198.8,31.5,161.9,0.952,0.00147,0.00043,0.0,0.4684,0.4778,0.4791,it,2,contextual,0.9,Historical context about specific place/region.
819,4168.38,4169.39,7586854257012,7587856257012,Era di carona.,-0.0063,-0.2336,0.625,0.0262,9.949,0.0344,0.0,dwelling,45.9572716,8.934535,0.8,0.0,2,contextual,0.9,1.01,,,,0.0,0.00094,0.00014,0.0,0.1522,0.1369,0.2467,it,2,contextual,0.9,"Clarifies origin, historical context."
820,4170.51,4173.99,7588982257011,7592465257012,tale da carona tale da carona anche se,0.0159,-0.2119,0.626,0.034,9.946,0.1137,0.0,dwelling,45.9572716,8.934535,0.629,0.0,2,contextual,0.8,3.48,181.5,18.4,95.9,0.982,0.00117,0.00032,0.0,0.3674,0.4086,0.4677,it,2,contextual,0.8,"Emphasizes origin, historical context."
821,4174.76,4177.2,7593226257012,7595668257012,e poi io penso anche che perché c'erano tanti artisti sia svizzeri tedeschi che tedeschi,-0.0522,-0.2943,0.677,0.0427,9.944,0.0301,0.0,dwelling,45.9572716,8.934535,1.0,0.0,2,contextual,0.9,2.44,235.7,35.5,162.8,0.636,0.00114,0.00036,0.0,0.4037,0.4053,0.4496,it,2,contextual,0.9,"Speaker's opinion, contextual reason for artists."
822,4182.72,4183.08,7601191257011,7601552257012,che vengono qui,-0.049,-0.2276,0.534,0.0071,9.946,0.0388,0.0,dwelling,45.9572716,8.934535,1.0,0.0,2,contextual,0.9,0.36,178.8,9.3,35.6,0.917,0.00111,0.00022,0.0,,,,it,2,contextual,0.9,Continuation of contextual explanation.
823,4190.36,4191.83,7608835257012,7610304257012,Per chi è artista.,-0.0671,-0.2426,0.588,0.0225,9.946,0.0397,0.0,dwelling,45.9572716,8.934535,1.0,0.0,2,contextual,0.8,1.47,186.0,14.2,76.8,0.957,0.00103,0.00019,0.0,0.2437,0.3401,0.2538,it,2,contextual,0.8,"General statement about artists, context."
824,4193.44,4198.3,7611907257012,7616774257012,E poi comunque io penso anche che questa piazza in sé è talmente un'amore.,-0.0494,-0.2518,0.516,0.0243,9.948,0.0333,0.0,dwelling,45.9572716,8.934535,1.0,0.102,2,contextual,0.9,4.86,235.3,40.7,187.6,0.875,0.00145,0.00031,0.0,0.4828,0.4737,0.6493,it,2,contextual,0.9,"Speaker's subjective opinion, general framing."
825,4200.61,4201.44,7619084257011,7619908257012,Grazie.,-0.0609,-0.2023,0.633,0.0097,9.962,0.1131,0.0,dwelling,45.9572716,8.934535,1.0,0.125,3,aside,0.9,0.83,,,,0.0,0.0017,0.00019,0.0,0.3438,0.3979,0.2544,it,3,aside,0.9,Social interjection
826,4204.03,4206.41,7622500257011,7624884257012,c'erano non solo artisti visivi c'erano scrittori,0.0961,-0.141,1.553,0.0783,10.001,0.2169,0.424,dwelling,45.9572639,8.9345455,0.0,0.0,2,contextual,0.9,2.38,,,,0.0,0.00115,0.00031,0.0,0.2485,0.2978,0.3689,it,2,contextual,0.9,"Listing types of people, background context"
827,4211.62,4211.77,7630094257012,7630235257012,Grazie.,0.0939,-0.3011,1.333,0.0063,9.698,0.146,0.431,dwelling,45.9572678,8.9345617,0.0,0.0,3,aside,0.9,0.15,250.9,3.8,10.1,1.0,0.00079,0.00015,0.0,,,,it,3,aside,0.9,Social interjection
828,4216.19,4218.86,7634664257012,7637329257012,"architetti, musicisti, di tutto, sempre qui, ancora oggi.",-0.0935,-0.2905,0.628,0.0235,9.966,0.0333,0.222,dwelling,45.957283,8.9345627,0.0,0.0,2,contextual,0.9,2.67,196.6,23.9,91.5,0.607,0.00084,0.00021,0.0,0.2952,0.3593,0.4243,it,2,contextual,0.9,"Continues list, general background"
829,4220.38,4222.91,7638852257011,7641380257012,Noi abbiamo cominciato misurando la quantità...,-0.281,-0.2924,0.612,0.2646,9.977,0.287,0.074,scanning,45.9572868,8.9345675,0.04,0.0,1,concrete,0.9,2.53,196.8,47.7,162.2,0.537,0.00175,0.00046,0.0,0.4453,0.4759,0.3748,it,1,concrete,0.9,Introduces research method/activity
830,4226.96,4227.1,7645433257011,7645574257012,Grazie.,-0.4144,-0.2255,0.546,0.0,10.09,0.1494,0.074,dwelling,45.957283,8.9345617,0.0,0.0,3,aside,0.9,0.14,,,,0.0,0.00169,0.00023,0.0,,,,it,3,aside,0.9,Social interjection
831,4230.11,4236.35,7648581257012,7654821257011,e fossero dedicati al sacro e abbiamo misurato sul monte San Giorgio e sull'arbostora,-0.422,-0.2308,0.548,0.0259,9.944,0.0346,0.0,dwelling,45.957283,8.9345617,0.0,0.0,1,concrete,0.9,6.24,208.0,30.9,164.7,0.694,0.00096,0.00029,0.0,0.3969,0.4676,0.5118,it,1,concrete,0.9,Describes measurement subject and location
832,4236.51,4239.42,7654981257012,7657888257011,che esprimono una particolare biodiversità e anche una ricchezza mineralogica non comune per varie ragioni.,-0.4743,-0.2267,0.503,0.0181,9.929,0.0578,0.0,dwelling,45.957283,8.9345617,0.0,0.0,1,concrete,0.9,2.91,167.6,58.9,176.2,0.802,0.00089,0.00022,0.0,0.4914,0.5175,0.6025,it,1,concrete,0.9,Describes features of specific locations
833,4245.35,4248.86,7663822257012,7667328257012,e abbiamo scoperto che la misura è circa 100 volte più alta del normale.,-0.3254,-0.3308,0.534,0.137,9.937,0.0167,0.0,dwelling,45.957283,8.9345617,0.0,0.0,1,concrete,0.9,3.51,84.1,14.6,38.2,0.264,0.00192,0.00022,0.0,0.4179,0.4488,0.5034,it,1,concrete,0.9,States specific measurement result
834,4252.09,4258.24,7670557257012,7676713257012,"Cioè, normalmente noi abbiamo un edificio dedicato al sacro ogni 2.000 abitanti in non marvia e nell'arco alpino ogni 3.000?",-0.2827,-0.2557,0.635,0.1621,9.947,0.203,0.0,dwelling,45.957283,8.9345617,0.197,0.0,2,contextual,0.9,6.15,193.0,36.2,183.5,0.865,0.00106,0.00033,0.0,0.5138,0.5455,0.6003,it,2,contextual,0.9,Provides normalisation for comparison
835,4260.05,4262.9,7678521257012,7681367257012,e qui ogni 23 questo vuol dire che durante la storia,-0.1537,-0.2804,0.507,0.2438,9.975,0.1063,0.0,dwelling,45.957283,8.9345617,1.0,0.0,1,concrete,0.9,2.85,191.0,25.2,121.6,0.533,0.00109,0.00054,0.011,0.4821,0.5006,0.5366,it,1,concrete,0.9,States specific density for the location
836,4265.36,4269.14,7683833257012,7687610257012,della cristianità ma anche dei celti ma anche dei romani,-0.3932,-0.2369,0.589,0.0481,9.97,0.1532,0.0,dwelling,45.957283,8.9345617,0.0,0.0,2,contextual,0.9,3.78,214.5,35.3,201.1,0.95,0.00122,0.00034,0.0,0.5958,0.6036,0.7009,it,2,contextual,0.9,Provides historical context/periods
837,4269.48,4273.45,7687951257012,7691918257012,"Ma anche di Neandertal, perché abbiamo delle importanti evidenze Neandertal, non solo generoso, anche sul San Giorgio.",-0.3761,-0.3001,0.51,0.0823,9.959,0.1909,0.0,dwelling,45.957283,8.9345617,0.0,0.0,1,concrete,0.9,3.97,210.1,49.1,198.3,0.968,0.00208,0.00046,0.0,0.5385,0.5562,0.6966,it,1,concrete,0.9,Mentions specific archaeological evidence on site
838,4277.4,4283.9,7695865257012,7702369257012,Giorgio abbiamo neandertal qualcuno ha sentito la necessità di stabilire una relazione con il sacro a,-0.279,-0.2663,0.474,0.1218,9.962,0.2069,0.074,dwelling,45.957283,8.9345655,0.0,0.0,2,contextual,0.9,6.5,218.5,52.5,197.0,0.593,0.0016,0.0008,0.005,0.56,0.571,0.6291,it,2,contextual,0.9,"Interprets historical behavior, generalization"
839,4284.82,4288.48,7703290257011,7706955257011,"verso un monumento, un gesto artistico e questo ha anche un secondo noi un",-0.284,-0.2941,0.457,0.0179,9.97,0.0495,0.0,dwelling,45.9572716,8.9345636,0.0,0.0,2,contextual,0.9,3.66,224.8,19.7,64.8,0.313,0.00162,0.00041,0.0,0.4352,0.5016,0.5441,it,2,contextual,0.9,Elaborates on interpretation and significance
840,4290.03,4297.61,7708501257012,7716078257012,"significato che nasce con la geomorfologia, la composizione dell'acqua e la biodiversità.",-0.3116,-0.308,0.464,0.0458,9.973,0.0213,0.0,dwelling,45.9572716,8.9345646,0.0,0.0,2,contextual,0.95,7.58,160.1,69.9,196.5,0.624,0.00161,0.00063,0.0,0.4434,0.4639,0.591,it,2,contextual,0.95,"Contextual framing: origin of meaning from geomorphology, biodiversity."
841,4297.61,4302.8,7716078257012,7721271257012,il sacro nasce lì e con la relazione con i moti eliaci quando queste cose si combinano in un certo modo,-0.2419,-0.3218,0.494,0.2512,9.948,0.1823,0.0,dwelling,45.9572716,8.9345646,0.0,0.0,2,contextual,0.95,5.19,218.6,29.2,175.3,0.724,0.00125,0.00038,0.0,0.5391,0.5526,0.5341,it,2,contextual,0.95,"Contextual framing: origin of sacred from nature, movements."
842,4305.95,4307.94,7724420257012,7726406257011,Qualcuno ha esperienza del sacro lì e questo crea la concentrazione degli artisti.,-0.3038,-0.2857,0.546,0.0274,9.972,0.1387,0.0,dwelling,45.9572716,8.9345646,1.0,0.0,2,contextual,0.9,1.99,223.1,41.4,205.9,0.921,0.00154,0.00028,0.0,0.5183,0.5222,0.5538,it,2,contextual,0.9,Contextual framing: sacred experience draws artists.
843,4309.96,4313.67,7728432257012,7732143257012,Voi oltre che essere molto carini ed eleganti siete anche molto fortunati.,-0.3552,-0.2606,1.111,0.2603,9.972,0.2418,0.0,dwelling,45.9572716,8.9345646,0.0,0.0,3,aside,1.0,3.71,223.6,42.9,181.8,0.888,0.00136,0.00074,0.026,0.6065,0.5556,0.5135,it,3,aside,1.0,"Aside: direct address to audience, compliment, off-topic."
844,4313.67,4313.81,7732143257012,7732283257012,Grazie.,-0.1943,-0.0854,0.559,0.0,9.967,0.0459,0.0,dwelling,45.9572716,8.9345646,0.0,0.0,3,aside,1.0,0.14,,,,0.0,0.0013,0.00017,0.0,,,,it,3,aside,1.0,"Aside: social interaction, expression of gratitude."
845,4320.17,4321.27,7738641257012,7739743257012,Grazie mille.,-0.0282,-0.2301,0.466,0.0923,10.159,0.7225,0.367,scanning,45.9572716,8.9345541,0.0,0.0,3,aside,1.0,1.1,173.6,20.7,79.6,0.8,0.01526,0.01141,0.029,0.6495,0.5989,0.6817,it,3,aside,1.0,"Aside: social interaction, expression of gratitude."
846,4329.19,4329.8,7747664257012,7748269257012,"Grazie mille, buona giornata.",-0.0831,-0.4502,0.444,0.0103,10.151,0.4175,0.074,scanning,45.9572754,8.9345417,0.0,0.0,3,aside,1.0,0.61,150.5,9.5,34.8,0.75,0.01298,0.00767,0.1,0.5478,0.5031,0.4683,it,3,aside,1.0,"Aside: social interaction, closing remark, gratitude."
847,4336.14,4337.63,7754612257012,7756098257011,"Grazie, buona giornata.",0.11,-0.1322,0.987,0.2344,9.804,0.8726,1.701,walking,45.9572639,8.9346018,0.0,0.0,3,aside,1.0,1.49,109.4,6.5,18.2,0.17,0.00331,0.00289,0.0,0.3492,0.3795,0.4189,it,3,aside,1.0,"Aside: social interaction, closing remark, gratitude."
848,4342.51,4342.65,7760978257012,7761118257012,"Sì, sì.",0.418,-0.3467,0.354,0.0,7.244,0.6347,0.86,walking,45.9572792,8.9346666,0.0,0.0,3,aside,0.9,0.14,,,,0.0,0.00238,0.00052,0.0,,,,it,3,aside,0.9,"Aside: conversational filler, affirmation."
849,4342.67,4342.95,7761138257011,7761419257011,Non abbiamo...,-0.1164,-0.169,0.604,0.2582,12.201,1.4434,1.269,walking,45.9572906,8.9346666,0.0,0.0,3,aside,0.9,0.28,237.8,6.0,17.5,0.667,0.00924,0.00364,0.0,,,,it,3,aside,0.9,"Aside: incomplete thought, self-correction, procedural."
850,4350.03,4350.25,7768501257012,7768722257012,il consenso,-0.0881,-0.13,0.479,0.1257,11.061,1.586,2.373,walking,45.9574165,8.9347982,0.0,0.0,3,aside,0.95,0.22,119.3,0.7,1.4,1.0,0.00937,0.00161,0.0,,,,it,3,aside,0.95,Aside: procedural talk about missing consent.
851,4356.05,4358.9,7774517257011,7777365257012,"Sì, sì, sì.",0.18,-0.3288,0.381,0.1528,10.078,0.7252,1.078,walking,45.9574585,8.9348392,0.0,0.207,3,aside,0.9,2.85,153.9,43.1,177.3,0.922,0.01663,0.01148,0.189,0.5474,0.5784,0.5193,it,3,aside,0.9,"Aside: conversational filler, affirmation."
852,4358.91,4359.3,7777385257012,7777766257012,Spazio pubblico.,0.3696,-0.3737,0.275,0.0117,9.706,0.3246,0.999,walking,45.9574661,8.9348631,0.0,0.0,3,aside,0.95,0.39,123.4,4.5,14.9,0.923,0.01163,0.00438,0.0,,,,it,3,aside,0.95,Aside: procedural/logistical remark about public space.
853,4365.97,4366.45,7784440257012,7784921257012,Non ha problema.,-0.2733,-0.1749,0.599,0.1259,9.21,1.0841,0.861,walking,45.9575233,8.9348793,0.0,0.0,3,aside,0.95,0.48,236.3,6.7,18.1,0.312,0.00082,0.00036,0.0,0.5488,0.5253,0.4182,it,3,aside,0.95,"Aside: social interaction, reassuring, procedural."
854,4366.47,4367.85,7784941257011,7786324257012,C'è una regola sugli indigeni che usiamo gli antropologi.,0.2311,-0.1739,0.433,0.3469,10.166,0.8022,0.861,walking,45.957531,8.9348812,0.0,0.0,2,contextual,0.95,1.38,273.2,50.7,152.0,0.955,0.0016,0.00065,0.0,0.5665,0.5829,0.5933,it,2,contextual,0.95,"Contextual: tangential domain context, anthropological rule."
855,4372.93,4378.94,7791400257012,7797415257011,Non posso disturbarvi chiedendo un'approvazione perché produco una distanza cognitiva e devo,0.0523,-0.2177,0.62,0.3873,10.039,0.785,0.811,walking,45.9575195,8.9348898,0.0,0.0,3,aside,0.95,6.01,228.5,38.8,181.0,0.899,0.00165,0.00052,0.0,0.5217,0.5262,0.5354,it,3,aside,0.95,Meta-discussion about interaction and cognitive distance.
856,4382.06,4382.84,7800526257011,7801307257012,Solo dopo.,-0.2159,-0.302,0.619,0.1142,10.385,0.501,1.644,walking,45.9575729,8.9349766,0.0,0.0,3,aside,0.95,0.78,156.7,50.3,140.4,0.92,0.01386,0.01051,0.32,0.1983,0.2576,0.369,it,3,aside,0.95,Procedural comment related to previous meta-discussion.
857,4391.77,4392.17,7810235257012,7810636257012,"Ah, è a posteriori!",0.4054,-0.2277,0.313,0.1856,10.073,1.7191,0.86,walking,45.9576416,8.9350815,0.0,0.0,3,aside,0.95,0.4,163.8,11.5,34.6,1.0,0.01422,0.00346,0.0,,,,it,3,aside,0.95,Elaboration on the meta-discussion about process.
858,4403.45,4403.67,7821923257012,7822143257012,"Sì, sì, sì.",0.5644,-0.2401,0.372,0.0092,8.706,0.4895,0.668,walking,45.9577179,8.9351368,0.0,0.0,3,aside,0.95,0.22,282.2,26.1,76.2,1.0,0.00229,0.00056,0.0,,,,it,3,aside,0.95,Agreement within a meta-discussion.
859,4411.02,4416.27,7829485257012,7834745257012,perché loro non sanno cosa sia in realtà è solo un consenso,-0.2577,-0.2874,0.633,0.2175,9.945,0.7176,0.429,scanning,45.9577446,8.9351683,0.189,0.208,3,aside,0.95,5.25,227.7,56.7,241.3,0.8,0.00156,0.00095,0.061,0.5536,0.5558,0.6574,it,3,aside,0.95,Further explanation on consent in the interaction.
860,4416.27,4416.52,7834745257012,7834985257012,Il consenso.,-0.3055,-0.3152,0.624,0.0117,9.294,0.561,1.913,walking,45.9577827,8.9352102,0.0,0.0,3,aside,0.95,0.25,198.2,8.2,22.1,1.0,0.00108,0.00013,0.0,,,,it,3,aside,0.95,Confirmation within meta-discussion about consent.
861,4440.03,4440.69,7858501257012,7859163257012,¡Gracias por ver el video!,-0.1625,-0.6397,0.206,0.0389,10.136,0.4485,0.431,scanning,45.9578285,8.9355326,1.0,0.143,3,aside,1.0,0.66,245.7,32.1,115.1,1.0,0.00146,0.00021,0.0,0.4532,0.361,0.3591,es,3,aside,1.0,Off-topic closing remarks for a video.
862,4440.71,4441.3,7859183257012,7859765257012,¡Suscríbete al canal!,-0.1063,-0.2856,0.198,0.0096,9.903,0.0993,0.423,dwelling,45.9578285,8.9355307,1.0,1.0,3,aside,1.0,0.59,,,,0.0,0.00163,0.00034,0.0,0.4357,0.3769,0.4914,es,3,aside,1.0,Off-topic call to action for a video.
863,4447.57,4448.19,7866044257012,7866665257012,Gracias.,-0.1218,-0.3912,0.182,0.0069,9.989,0.0308,0.074,dwelling,45.9578362,8.9355326,1.0,1.0,3,aside,1.0,0.62,,,,0.0,0.00166,0.00034,0.0,0.7309,0.5617,0.6207,es,3,aside,1.0,General off-topic closing remark.
864,4486.2,4486.6,7904670257012,7905070257012,E' graffiato.,-0.0132,-0.1764,0.476,0.0743,10.156,0.5738,0.431,scanning,45.9581108,8.9359388,0.0,0.0,1,concrete,0.9,0.4,207.7,25.2,66.5,1.0,0.00162,0.00022,0.0,0.4112,0.4238,0.4991,it,1,concrete,0.9,Describes a physical characteristic/technique of an object.
865,4493.23,4496.51,7911704257012,7914975257012,"Come in italiano questa decorazione, questa tecnica?",-0.0772,-0.2565,0.462,0.224,10.185,1.192,0.899,walking,45.9581337,8.9360132,0.0,0.03,3,aside,1.0,3.28,147.7,25.6,103.0,0.786,0.01213,0.00715,0.049,0.4983,0.5037,0.3938,it,3,aside,1.0,"Metalinguistic remark, asking for a term."
866,4500.05,4504.0,7918521257012,7922470257012,alto rilievo ma non è neanche corretto non lo so come si chiama graffiato in spagnolo,0.0089,-0.2806,0.632,0.2297,10.003,0.8444,0.928,walking,45.9581871,8.9359999,0.275,0.1,3,aside,1.0,3.95,198.9,55.7,189.1,0.589,0.00237,0.00156,0.097,0.365,0.4043,0.4395,it,3,aside,1.0,Self-correction and metalinguistic remark about terminology.
867,4508.03,4508.79,7926500257012,7927262257012,originalmente è molto comune a Segovia,-0.0362,-0.4477,0.53,0.0657,9.645,0.585,1.605,walking,45.9582481,8.936039,0.5,0.125,2,contextual,0.95,0.76,,,,0.0,0.00284,0.00114,0.0,0.209,0.2358,0.3711,it,2,contextual,0.95,Provides historical and geographical context of a technique.
868,4516.23,4518.36,7934699257012,7936826257012,"E dopo Segovia ha popularizzato, sì.",-0.1602,-0.2856,0.576,0.2558,10.167,0.769,1.078,walking,45.9582901,8.9361668,0.143,0.0,2,contextual,0.95,2.13,148.8,18.2,73.5,0.791,0.01595,0.00771,0.03,0.4683,0.4657,0.4889,it,2,contextual,0.95,"Explains popularization, adding historical context."
869,4521.31,4528.57,7939783257012,7947037257012,ecco qua per esempio vedete questi sono indigeni però lì di fianco c'è un aloe,0.167,-0.264,0.712,0.1791,10.044,0.4391,0.981,walking,45.9583359,8.9362545,0.068,0.233,1,concrete,1.0,7.26,212.1,15.5,56.8,0.15,0.00542,0.00461,0.163,0.5921,0.5986,0.761,it,1,concrete,1.0,Points out and names specific objects in the space.
870,4528.57,4528.79,7947037257012,7947260257012,Va bene.,-0.2417,-0.2265,0.575,0.0645,9.475,0.2747,0.85,walking,45.9583473,8.9362888,0.0,0.0,3,aside,1.0,0.22,,,,0.0,0.0025,0.00037,0.0,,,,it,3,aside,1.0,Common filler or agreement word.
871,4530.03,4530.39,7948501257012,7948863257012,Non sono naturale.,-0.46,-0.099,0.511,0.1063,10.341,1.5434,0.786,walking,45.9583549,8.936306,0.0,0.0,3,aside,0.9,0.36,,,,0.0,0.00159,0.00018,0.0,,,,it,3,aside,0.9,"Personal comment, seems off-topic."
872,4531.42,4534.08,7949888257012,7952552257012,"E' meglio, vedi qui c'è una salvia, c'è gente che sa usare le cose.",0.1226,-0.2617,1.106,0.1317,10.127,0.8591,0.788,walking,45.9583588,8.9363384,0.0,0.0,1,concrete,1.0,2.66,160.1,22.6,92.0,0.655,0.01057,0.00772,0.143,0.5322,0.4869,0.71,it,1,concrete,1.0,Names an object observed in the physical space.
873,4539.19,4539.65,7957664257012,7958125257012,Ma Salvia non è locale?,0.1556,-0.1345,0.516,0.0564,10.089,1.0603,1.116,walking,45.9583778,8.9363689,0.0,0.0,1,concrete,1.0,0.46,126.6,9.6,37.7,0.667,0.00812,0.00454,0.067,0.4009,0.446,0.4149,it,1,concrete,1.0,Asks about a feature of the named object.
874,4539.68,4540.18,7958145257012,7958647257012,"La Salvia sì, lo è anche.",0.2211,-0.2522,0.71,0.0737,10.438,0.5405,1.222,walking,45.9583817,8.9363823,0.0,0.0,1,concrete,1.0,0.5,132.6,7.0,21.4,1.0,0.01785,0.00454,0.0,0.3787,0.4134,0.6202,it,1,concrete,1.0,States a feature of the named object.
875,4549.73,4550.39,7968200257012,7968864257012,Cinque leone.,-0.0175,-0.5175,0.287,0.0278,10.009,1.3794,1.109,walking,45.9584122,8.9365025,0.286,0.714,1,concrete,1.0,0.66,,,,0.0,0.00182,0.00035,0.0,0.6614,0.5778,0.4759,it,1,concrete,1.0,Names observed features or objects.
